id,type,title,url,slug,word_count,severity,issues,notes,city,service_stem,kind_title,kind_body,is_city_grid,h1_in_body,h2,h3,heading_skeleton_hash,template_cluster_size,cannibal_group_size,unique_token_ratio,similar_to,similar_hamming,images,images_no_alt,internal_links_in_body,placeholders,rank_seo_score,rank_orphan,rank_incoming_links,rank_internal_links,live_http,live_h1_count,live_h1,meta_description_len,canonical,noindex
12027,post,شركة تصميم حدائق داخلية في الظعاين,https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-daayen/,indoor-garden-design-al-daayen,204,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (204 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `indoor-garden-design` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,indoor-garden-design,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.616,https://www.rukn-eltatawer.com/qa/grass-wall-al-daayen/ ; https://www.rukn-eltatawer.com/qa/modern-irrigation-al-daayen/,2,0,0,1,,0,True,0,0,,,,,,0
12014,post,شركة تنسيق حدائق في الريان,https://www.rukn-eltatawer.com/qa/landscaping-al-rayyan/,landscaping-al-rayyan,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|near_duplicate|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ تشابه SimHash مسافة 0 مع https://www.rukn-eltatawer.com/qa/roof-garden-design-al-rayyan/ ؛ نفس جذع الخدمة `landscaping` على 10 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,landscaping,garden,garden,1,0,7,0,a6b89d30b159,868,10,0.608,https://www.rukn-eltatawer.com/qa/roof-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-rayyan/,0,0,0,1,,0,True,0,0,,,,,,0
12559,post,شركة تركيب ورق حائط في الوكرة,https://www.rukn-eltatawer.com/qa/wallpaper-installation-al-wakrah/,wallpaper-installation-al-wakrah,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wallpaper-installation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,wallpaper-installation,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.58,https://www.rukn-eltatawer.com/qa/ac-freon-refill-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/ac-periodic-maintenance-contracts-al-wakrah/ ; https://www.rukn-eltatawer.com/qa/split-ac-maintenance-al-wakrah/,1,0,0,1,,0,True,0,0,,,,,,0
11860,post,شركة تركيب ورق جدران في الشحانية,https://www.rukn-eltatawer.com/qa/wallpaper-al-shahaniya/,wallpaper-al-shahaniya,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wallpaper` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shahaniya,wallpaper,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.585,,,0,0,1,,0,True,0,1,,,,,,0
12082,post,شركة تركيب عشب صناعي في الشمال,https://www.rukn-eltatawer.com/qa/artificial-grass-grdn-al-shamal/,artificial-grass-grdn-al-shamal,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `artificial-grass-grdn` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,artificial-grass-grdn,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.576,,,0,0,1,,0,True,0,0,,,,,,0
12130,post,شركة تركيب شلالات اصطناعية في الشمال,https://www.rukn-eltatawer.com/qa/artificial-waterfall-al-shamal/,artificial-waterfall-al-shamal,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `artificial-waterfall` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,artificial-waterfall,general,garden,1,0,7,0,a6b89d30b159,868,9,0.581,https://www.rukn-eltatawer.com/qa/modern-irrigation-al-shamal/ ; https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-shamal/ ; https://www.rukn-eltatawer.com/qa/bird-control-al-shamal/,1,0,0,1,,0,True,0,0,,,,,,0
12067,post,شركة تركيب شبكات ري حديثة في الظعاين,https://www.rukn-eltatawer.com/qa/modern-irrigation-al-daayen/,modern-irrigation-al-daayen,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `modern-irrigation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,modern-irrigation,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.613,https://www.rukn-eltatawer.com/qa/grass-wall-al-daayen/ ; https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-daayen/,1,0,0,1,,0,True,0,0,,,,,,0
11839,post,شركة تركيب جبس بورد في الوكرة,https://www.rukn-eltatawer.com/qa/gypsum-board-al-wakrah/,gypsum-board-al-wakrah,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `gypsum-board` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,gypsum-board,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.58,,,0,0,1,,0,True,0,1,,,,,,0
11855,post,شركة تركيب ورق جدران في الوكرة,https://www.rukn-eltatawer.com/qa/wallpaper-al-wakrah/,wallpaper-al-wakrah,205,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `wallpaper` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-wakrah,wallpaper,paint,leak,1,0,7,0,a6b89d30b159,868,9,0.58,,,0,0,1,,0,True,0,1,,,,,,0
14607,page,خدمات ركن التطور في الشمال,https://www.rukn-eltatawer.com/qa/services-in-al-shamal-qatar/,services-in-al-shamal-qatar,205,حرجة,critical_thin|template_boilerplate|no_h1_in_body,محتوى هزيل جداً (205 كلمة) ؛ نفس الهيكل العناوين في 9 صفحة (hash cf87e50bf32a) ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),,services-in-al-shamal,general,leak,0,0,7,0,cf87e50bf32a,9,1,0.679,,,0,0,17,,0,False,95,17,200,1,خدمات ركن التطور في الشمال,87,https://www.rukn-eltatawer.com/qa/services-in-al-shamal-qatar/,0
12691,post,شركة سباك منازل في الظعاين,https://www.rukn-eltatawer.com/qa/home-plumber-elec-al-daayen/,home-plumber-elec-al-daayen,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `home-plumber-elec` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,home-plumber-elec,plumb,plumb,1,0,7,0,a6b89d30b159,868,9,0.615,https://www.rukn-eltatawer.com/qa/ac-freon-refill-al-daayen/ ; https://www.rukn-eltatawer.com/qa/villa-inspection-al-shamal/ ; https://www.rukn-eltatawer.com/qa/split-ac-maintenance-al-daayen/,4,0,0,1,,0,True,0,0,,,,,,0
11066,post,شركة صيانة سخانات في الظعاين,https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-daayen/,water-heater-maintenance-al-daayen,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `water-heater-maintenance` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-daayen,water-heater-maintenance,general,leak,1,0,7,0,a6b89d30b159,868,9,0.615,https://www.rukn-eltatawer.com/qa/artificial-grass-al-daayen/,5,0,0,1,,0,True,0,1,,,,,,0
12030,post,شركة تصميم حدائق أسطح في الريان,https://www.rukn-eltatawer.com/qa/roof-garden-design-al-rayyan/,roof-garden-design-al-rayyan,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `roof-garden-design` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,roof-garden-design,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.61,https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/landscaping-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-rayyan/,0,0,0,1,,0,True,0,0,,,,,,0
12022,post,شركة تصميم حدائق داخلية في الريان,https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-rayyan/,indoor-garden-design-al-rayyan,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `indoor-garden-design` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,indoor-garden-design,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.61,https://www.rukn-eltatawer.com/qa/roof-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/landscaping-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-rayyan/,0,0,0,1,,0,True,0,0,,,,,,0
11934,post,شركة تركيب عشب جداري في الريان,https://www.rukn-eltatawer.com/qa/grass-wall-al-rayyan/,grass-wall-al-rayyan,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `grass-wall` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,grass-wall,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.6,https://www.rukn-eltatawer.com/qa/roof-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/landscaping-al-rayyan/,1,0,0,1,,0,True,0,1,,,,,,0
12066,post,شركة تركيب شبكات ري حديثة في الشمال,https://www.rukn-eltatawer.com/qa/modern-irrigation-al-shamal/,modern-irrigation-al-shamal,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `modern-irrigation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,modern-irrigation,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.578,https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-shamal/ ; https://www.rukn-eltatawer.com/qa/artificial-waterfall-al-shamal/ ; https://www.rukn-eltatawer.com/qa/bird-control-al-shamal/,1,0,0,1,,0,True,0,0,,,,,,0
12074,post,شركة تركيب شبكات ري أوتوماتيكية في الشمال,https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-shamal/,automatic-irrigation-al-shamal,206,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (206 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `automatic-irrigation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,automatic-irrigation,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.578,https://www.rukn-eltatawer.com/qa/modern-irrigation-al-shamal/ ; https://www.rukn-eltatawer.com/qa/artificial-waterfall-al-shamal/ ; https://www.rukn-eltatawer.com/qa/bird-control-al-shamal/,1,0,0,1,,0,True,0,0,,,,,,0
12070,post,شركة تركيب شبكات ري أوتوماتيكية في الريان,https://www.rukn-eltatawer.com/qa/automatic-irrigation-al-rayyan/,automatic-irrigation-al-rayyan,207,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (207 كلمة) ؛ نفس الهيكل العناوين في 868 صفحة (hash a6b89d30b159) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `automatic-irrigation` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-rayyan,automatic-irrigation,garden,garden,1,0,7,0,a6b89d30b159,868,9,0.607,https://www.rukn-eltatawer.com/qa/roof-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/indoor-garden-design-al-rayyan/ ; https://www.rukn-eltatawer.com/qa/landscaping-al-rayyan/,1,0,0,1,,0,True,0,0,,,,,,0
11842,post,شركة تركيب جبس بورد في الشمال,https://www.rukn-eltatawer.com/qa/gypsum-board-al-shamal/,gypsum-board-al-shamal,207,حرجة,critical_thin|template_boilerplate|local_doorway_variant|city_variant_similar|keyword_cannibalization|no_h1_in_body,محتوى هزيل جداً (207 كلمة) ؛ نفس الهيكل العناوين في 905 صفحة (hash cb24e6f8b3f9) ؛ صفحة مدينة×خدمة من مولّد الشبكة — تغطية محلية لكن خطر doorway/تكرار ؛ نفس جذع الخدمة `gypsum-board` على 9 URL ؛ لا H1 داخل جسم المقال (قد يعتمد على عنوان القالب),al-shamal,gypsum-board,paint,leak,1,0,7,0,cb24e6f8b3f9,905,9,0.57,https://www.rukn-eltatawer.com/qa/gypsum-board-decor-al-shamal/ ; https://www.rukn-eltatawer.com/qa/decorative-wall-effects-al-shamal/ ; https://www.rukn-eltatawer.com/qa/drainage-pipe-maintenance-al-shamal/,1,0,0,1,,0,True,0,1,,,,,,0
